Vx	Vy	Vz	Wx	Wy	Wz	fi	psi	teta	Ksi	Eta	Dzeta	T	Tng	Tkg	Tnb	Tkb	Lat	Long
2.000	0.014	0.002	-0.000	-0.000	-0.007	-0.082	-3.051	-0.095	-140.879	-316.933	9374.660	929.126	100.000	-100.000	-100.000	100.000	69.217083	16.693977
2.000	0.016	0.003	-0.000	0.002	0.000	-0.081	-3.049	-0.101	-142.863	-317.115	9374.841	929.126	-100.000	100.000	100.000	-100.000	69.217065	16.693981
2.000	0.013	0.003	-0.000	0.000	0.006	-0.081	-3.048	-0.098	-144.846	-317.298	9375.023	929.126	100.000	-100.000	100.000	-100.000	69.217047	16.693986
2.000	0.008	0.003	-0.000	0.003	0.005	-0.081	-3.046	-0.091	-146.829	-317.476	9375.208	929.126	100.000	-100.000	-100.000	100.000	69.217029	16.693990
2.000	0.005	0.003	0.000	0.002	0.006	-0.081	-3.044	-0.086	-148.813	-317.645	9375.397	929.126	100.000	-100.000	100.000	-100.000	69.217012	16.693995
2.000	-0.001	0.004	0.000	0.001	0.013	-0.081	-3.042	-0.077	-150.797	-317.807	9375.589	929.126	100.000	-100.000	100.000	-100.000	69.216994	16.693999
2.000	-0.010	0.005	0.000	0.003	0.013	-0.080	-3.038	-0.062	-152.782	-317.951	9375.787	929.126	-100.000	100.000	-100.000	100.000	69.216976	16.694004
2.000	-0.012	0.006	0.000	0.001	-0.006	-0.080	-3.034	-0.059	-154.767	-318.080	9375.992	929.126	100.000	-100.000	-100.000	100.000	69.216958	16.694009
2.000	-0.009	0.005	0.000	0.001	0.000	-0.080	-3.034	-0.061	-156.752	-318.211	9376.200	929.126	-100.000	100.000	100.000	-100.000	69.216940	16.694014
2.000	-0.009	0.007	0.000	0.005	0.004	-0.080	-3.029	-0.059	-158.736	-318.341	9376.413	929.126	-100.000	100.000	-100.000	100.000	69.216922	16.694019
2.000	-0.012	0.007	0.000	-0.002	0.005	-0.080	-3.027	-0.053	-160.720	-318.464	9376.633	929.126	100.000	-100.000	-100.000	100.000	69.216904	16.694025
2.000	-0.012	0.004	0.000	-0.008	0.001	-0.080	-3.033	-0.052	-162.704	-318.581	9376.850	929.126	-100.000	100.000	100.000	-100.000	69.216887	16.694030
2.000	-0.010	0.001	0.000	-0.005	0.002	-0.080	-3.038	-0.053	-164.690	-318.698	9377.057	929.126	100.000	-100.000	100.000	-100.000	69.216869	16.694035
2.000	-0.009	-0.002	0.000	-0.008	-0.005	-0.081	-3.045	-0.054	-166.676	-318.814	9377.256	929.126	100.000	-100.000	-100.000	100.000	69.216851	16.694040
2.000	-0.005	-0.003	0.000	0.003	-0.005	-0.081	-3.046	-0.060	-168.664	-318.935	9377.448	929.126	100.000	-100.000	-100.000	100.000	69.216833	16.694045
2.000	-0.002	-0.001	-0.000	0.005	-0.003	-0.081	-3.042	-0.064	-170.650	-319.062	9377.643	929.126	9.181	-9.181	100.000	-100.000	69.216815	16.694049
2.000	0.002	0.002	-0.000	-0.001	-0.008	-0.080	-3.039	-0.071	-172.635	-319.196	9377.844	929.126	100.000	-100.000	-100.000	100.000	69.216797	16.694054
2.000	0.005	0.002	-0.000	0.001	0.003	-0.080	-3.038	-0.074	-174.620	-319.338	9378.048	929.126	100.000	-100.000	100.000	-100.000	69.216779	16.694059
2.000	0.006	0.001	-0.000	-0.001	-0.004	-0.080	-3.040	-0.078	-176.604	-319.484	9378.252	929.126	-100.000	100.000	100.000	-100.000	69.216762	16.694064
2.000	0.005	0.000	0.000	-0.004	-0.004	-0.081	-3.041	-0.078	-178.588	-319.633	9378.453	929.126	-100.000	100.000	-100.000	100.000	69.216744	16.694069
2.000	0.005	-0.002	-0.000	-0.004	-0.000	-0.081	-3.047	-0.077	-180.573	-319.783	9378.648	929.126	-100.000	100.000	-100.000	100.000	69.216726	16.694074
2.000	0.003	-0.003	-0.000	-0.005	-0.001	-0.081	-3.050	-0.075	-182.559	-319.930	9378.838	929.126	100.000	-100.000	100.000	-100.000	69.216708	16.694078
2.000	0.005	-0.005	0.000	-0.005	-0.000	-0.082	-3.056	-0.077	-184.545	-320.077	9379.019	929.126	-100.000	100.000	100.000	-100.000	69.216690	16.694083
2.000	0.004	-0.006	0.000	0.003	0.003	-0.082	-3.058	-0.075	-186.531	-320.226	9379.194	929.126	-100.000	100.000	100.000	-100.000	69.216672	16.694087
2.000	0.006	-0.005	-0.000	0.001	-0.015	-0.082	-3.056	-0.082	-188.518	-320.376	9379.369	929.126	-100.000	100.000	-100.000	100.000	69.216654	16.694091
2.000	0.015	-0.004	0.000	-0.003	-0.021	-0.082	-3.057	-0.100	-190.503	-320.548	9379.544	929.126	-100.000	100.000	-100.000	100.000	69.216637	16.694096
1.999	0.026	-0.002	-0.000	0.002	-0.021	-0.082	-3.056	-0.122	-192.484	-320.749	9379.717	929.126	100.000	-100.000	100.000	-100.000	69.216619	16.694100
1.998	0.038	-0.001	-0.000	0.004	-0.025	-0.082	-3.055	-0.147	-194.461	-320.985	9379.891	929.126	-100.000	100.000	-100.000	100.000	69.216601	16.694104
1.997	0.047	0.001	-0.000	0.007	-0.022	-0.081	-3.052	-0.170	-196.432	-321.259	9380.068	929.126	-100.000	100.000	-100.000	100.000	69.216583	16.694108
1.995	0.055	0.003	-0.000	0.007	-0.023	-0.080	-3.048	-0.193	-198.397	-321.567	9380.249	929.126	-100.000	100.000	-100.000	100.000	69.216566	16.694113
1.995	0.058	0.005	-0.000	0.003	-0.014	-0.080	-3.045	-0.206	-200.355	-321.907	9380.436	929.126	100.000	-100.000	-100.000	100.000	69.216548	16.694117
1.995	0.058	0.006	-0.000	0.001	-0.014	-0.080	-3.044	-0.217	-202.308	-322.269	9380.625	929.126	100.000	-100.000	-100.000	100.000	69.216530	16.694122
1.994	0.062	0.005	-0.000	-0.004	-0.023	-0.080	-3.047	-0.234	-204.257	-322.656	9380.813	929.126	100.000	-100.000	-100.000	100.000	69.216513	16.694126
1.994	0.067	0.003	-0.000	0.001	-0.015	-0.081	-3.051	-0.253	-206.199	-323.075	9380.993	929.126	-100.000	100.000	-100.000	100.000	69.216495	16.694131
1.994	0.067	0.003	-0.000	0.007	-0.007	-0.081	-3.049	-0.264	-208.135	-323.521	9381.172	929.126	-100.000	100.000	100.000	-100.000	69.216478	16.694135
1.994	0.063	0.005	-0.000	0.002	-0.003	-0.080	-3.047	-0.269	-210.067	-323.984	9381.356	929.126	-100.000	100.000	-100.000	100.000	69.216461	16.694140
1.995	0.059	0.006	-0.000	0.002	0.003	-0.079	-3.042	-0.271	-211.997	-324.458	9381.543	929.126	100.000	-100.000	100.000	-100.000	69.216443	16.694144
1.996	0.052	0.006	-0.000	-0.001	0.011	-0.079	-3.041	-0.267	-213.925	-324.938	9381.735	929.126	100.000	-100.000	100.000	-100.000	69.216426	16.694149
1.998	0.040	0.006	0.000	0.001	0.014	-0.078	-3.038	-0.256	-215.857	-325.410	9381.929	929.126	100.000	-100.000	100.000	-100.000	69.216409	16.694154
1.999	0.031	0.006	0.000	-0.001	0.010	-0.078	-3.037	-0.246	-217.791	-325.870	9382.128	929.126	100.000	-100.000	100.000	-100.000	69.216391	16.694158
1.999	0.026	0.005	0.000	0.001	-0.001	-0.078	-3.037	-0.245	-219.727	-326.327	9382.328	929.126	-100.000	100.000	-100.000	100.000	69.216374	16.694163
1.999	0.023	0.004	-0.000	-0.004	0.005	-0.078	-3.039	-0.242	-221.664	-326.785	9382.527	929.126	92.990	-92.990	100.000	-100.000	69.216356	16.694168
2.000	0.017	0.002	-0.000	-0.006	0.004	-0.079	-3.042	-0.236	-223.601	-327.238	9382.722	929.126	100.000	-100.000	-100.000	100.000	69.216339	16.694173
2.000	0.011	-0.001	-0.000	-0.007	0.011	-0.081	-3.049	-0.226	-225.542	-327.683	9382.909	929.126	100.000	-100.000	-100.000	100.000	69.216321	16.694177
2.000	0.002	-0.005	-0.000	-0.003	0.019	-0.082	-3.055	-0.211	-227.488	-328.111	9383.087	929.126	-100.000	100.000	100.000	-100.000	69.216304	16.694182
2.000	-0.010	-0.004	-0.000	0.006	0.023	-0.081	-3.051	-0.190	-229.439	-328.513	9383.264	929.126	-100.000	100.000	100.000	-100.000	69.216286	16.694186
1.999	-0.024	-0.002	0.000	0.004	0.029	-0.080	-3.046	-0.164	-231.395	-328.882	9383.449	929.126	-100.000	100.000	100.000	-100.000	69.216269	16.694191
1.998	-0.039	0.000	0.000	0.001	0.033	-0.079	-3.039	-0.133	-233.357	-329.210	9383.643	929.126	100.000	-100.000	100.000	-100.000	69.216251	16.694195
1.995	-0.054	-0.001	0.000	-0.001	0.035	-0.079	-3.039	-0.099	-235.325	-329.488	9383.842	929.126	-100.000	100.000	100.000	-100.000	69.216233	16.694200
1.993	-0.069	-0.001	-0.000	-0.008	0.037	-0.079	-3.039	-0.063	-237.297	-329.710	9384.043	929.126	100.000	-100.000	100.000	-100.000	69.216216	16.694205
1.990	-0.082	-0.005	-0.000	-0.009	0.031	-0.079	-3.044	-0.026	-239.273	-329.873	9384.239	929.126	100.000	-100.000	-100.000	100.000	69.216198	16.694210
1.989	-0.086	-0.008	-0.000	-0.007	0.007	-0.080	-3.051	-0.007	-241.252	-329.989	9384.426	929.126	100.000	-100.000	-100.000	100.000	69.216180	16.694214
1.991	-0.080	-0.010	-0.000	0.002	-0.003	-0.080	-3.055	-0.005	-243.234	-330.083	9384.604	929.126	-100.000	100.000	-100.000	100.000	69.216162	16.694219
1.993	-0.070	-0.010	-0.000	-0.007	-0.002	-0.080	-3.058	-0.007	-245.217	-330.170	9384.778	929.126	100.000	-100.000	100.000	-100.000	69.216145	16.694223
1.995	-0.060	-0.010	-0.000	0.004	-0.011	-0.080	-3.060	-0.015	-247.204	-330.256	9384.945	929.126	-100.000	100.000	-100.000	100.000	69.216127	16.694227
1.997	-0.050	-0.007	-0.000	0.001	-0.008	-0.080	-3.058	-0.022	-249.191	-330.349	9385.115	929.126	100.000	-100.000	-100.000	100.000	69.216109	16.694231
1.998	-0.042	-0.005	-0.000	0.002	0.002	-0.080	-3.054	-0.027	-251.179	-330.446	9385.288	929.126	-100.000	100.000	100.000	-100.000	69.216091	16.694235
1.998	-0.038	-0.004	-0.000	-0.002	0.004	-0.080	-3.055	-0.027	-253.167	-330.541	9385.464	929.126	100.000	-100.000	100.000	-100.000	69.216073	16.694239
1.998	-0.035	-0.005	-0.000	-0.003	0.008	-0.080	-3.058	-0.024	-255.156	-330.630	9385.636	929.126	100.000	-100.000	100.000	-100.000	69.216055	16.694244
1.998	-0.037	-0.005	-0.000	-0.000	0.005	-0.080	-3.057	-0.016	-257.146	-330.706	9385.806	929.126	100.000	-100.000	-100.000	100.000	69.216037	16.694248
1.998	-0.035	-0.004	-0.000	0.000	0.002	-0.080	-3.056	-0.014	-259.136	-330.772	9385.977	929.126	100.000	-100.000	-100.000	100.000	69.216019	16.694252
1.999	-0.033	-0.002	-0.000	0.002	0.002	-0.080	-3.053	-0.011	-261.126	-330.833	9386.151	929.126	100.000	-100.000	-100.000	100.000	69.216001	16.694256
1.999	-0.033	-0.002	-0.000	0.001	-0.003	-0.080	-3.052	-0.008	-263.117	-330.884	9386.327	929.126	100.000	-100.000	-100.000	100.000	69.215984	16.694260
1.999	-0.027	-0.001	-0.000	0.000	-0.007	-0.080	-3.051	-0.014	-265.107	-330.935	9386.506	929.126	-100.000	100.000	-100.000	100.000	69.215966	16.694265
2.000	-0.019	-0.000	-0.000	-0.001	-0.008	-0.080	-3.051	-0.024	-267.097	-330.995	9386.686	929.126	100.000	-100.000	-100.000	100.000	69.215948	16.694269
2.000	-0.015	-0.001	-0.000	0.005	0.003	-0.080	-3.051	-0.026	-269.088	-331.063	9386.865	929.126	-100.000	100.000	-100.000	100.000	69.215930	16.694273
2.000	-0.016	0.001	0.000	0.001	0.005	-0.080	-3.049	-0.021	-271.079	-331.125	9387.047	929.126	-100.000	100.000	-100.000	100.000	69.215912	16.694278
2.000	-0.020	0.000	-0.000	-0.005	0.005	-0.080	-3.050	-0.013	-273.069	-331.176	9387.231	929.126	100.000	-100.000	-100.000	100.000	69.215894	16.694282
2.000	-0.018	-0.001	-0.000	0.002	-0.002	-0.080	-3.050	-0.013	-275.060	-331.219	9387.412	929.126	-100.000	100.000	100.000	-100.000	69.215876	16.694287
2.000	-0.013	0.000	-0.000	-0.003	-0.006	-0.080	-3.050	-0.019	-277.051	-331.266	9387.594	929.126	100.000	-100.000	100.000	-100.000	69.215858	16.694291
2.000	-0.011	-0.003	0.000	-0.006	-0.004	-0.080	-3.057	-0.021	-279.042	-331.318	9387.770	929.126	-100.000	100.000	-100.000	100.000	69.215840	16.694295
2.000	-0.011	-0.003	0.000	0.008	0.007	-0.080	-3.056	-0.018	-281.034	-331.368	9387.940	929.126	-100.000	100.000	100.000	-100.000	69.215822	16.694300
2.000	-0.011	0.000	0.000	0.003	-0.005	-0.080	-3.050	-0.017	-283.026	-331.412	9388.118	929.126	100.000	-100.000	-100.000	100.000	69.215805	16.694304
2.000	-0.008	0.002	0.000	0.002	0.001	-0.080	-3.048	-0.020	-285.017	-331.459	9388.301	929.126	100.000	-100.000	-100.000	100.000	69.215787	16.694308
2.000	-0.006	0.003	-0.000	0.004	0.003	-0.080	-3.044	-0.023	-287.007	-331.510	9388.489	929.126	100.000	-100.000	100.000	-100.000	69.215769	16.694313
2.000	-0.009	0.002	-0.000	-0.008	-0.000	-0.080	-3.047	-0.016	-288.998	-331.556	9388.679	929.126	100.000	-100.000	-100.000	100.000	69.215751	16.694317
2.000	-0.009	0.000	-0.000	-0.005	-0.005	-0.080	-3.051	-0.015	-290.989	-331.596	9388.863	929.126	100.000	-100.000	-100.000	100.000	69.215733	16.694322
2.000	-0.004	-0.000	-0.000	0.003	-0.004	-0.080	-3.050	-0.023	-292.980	-331.641	9389.044	929.126	100.000	-100.000	100.000	-100.000	69.215715	16.694326
2.000	-0.002	0.001	-0.000	0.006	0.001	-0.080	-3.046	-0.025	-294.971	-331.692	9389.230	929.126	-100.000	100.000	100.000	-100.000	69.215697	16.694331
2.000	-0.003	0.004	-0.000	0.002	0.004	-0.080	-3.040	-0.023	-296.961	-331.742	9389.424	929.126	100.000	-100.000	-100.000	100.000	69.215679	16.694335
2.000	-0.006	0.005	0.000	-0.006	0.002	-0.080	-3.039	-0.018	-298.950	-331.787	9389.625	929.126	100.000	-100.000	-100.000	100.000	69.215661	16.694340
2.000	-0.008	0.001	-0.000	-0.001	-0.000	-0.080	-3.045	-0.014	-300.940	-331.825	9389.819	929.126	-100.000	100.000	-100.000	100.000	69.215643	16.694345
2.000	-0.007	0.001	-0.000	0.003	0.008	-0.080	-3.044	-0.013	-302.930	-331.861	9390.012	929.126	35.605	-35.605	100.000	-100.000	69.215626	16.694350
2.000	-0.010	0.001	-0.000	-0.004	0.001	-0.080	-3.043	-0.008	-304.921	-331.888	9390.206	929.126	100.000	-100.000	100.000	-100.000	69.215608	16.694355
2.000	-0.009	-0.000	0.000	-0.004	-0.010	-0.080	-3.048	-0.009	-306.911	-331.912	9390.397	929.126	100.000	-100.000	-100.000	100.000	69.215590	16.694359
2.000	-0.001	-0.002	0.000	-0.002	-0.019	-0.080	-3.051	-0.022	-308.902	-331.947	9390.582	929.126	-100.000	100.000	-100.000	100.000	69.215572	16.694364
2.000	0.008	-0.002	0.000	-0.004	-0.003	-0.080	-3.054	-0.035	-310.893	-332.003	9390.762	929.126	100.000	-100.000	100.000	-100.000	69.215554	16.694368
2.000	0.007	-0.003	0.000	0.003	0.008	-0.080	-3.054	-0.032	-312.885	-332.064	9390.939	929.126	-100.000	100.000	100.000	-100.000	69.215536	16.694372
2.000	-0.000	-0.000	0.000	0.006	0.010	-0.080	-3.048	-0.021	-314.875	-332.115	9391.122	929.126	-100.000	100.000	100.000	-100.000	69.215518	16.694377
2.000	-0.007	0.001	0.000	0.001	0.007	-0.079	-3.045	-0.010	-316.866	-332.150	9391.312	929.126	-100.000	100.000	-100.000	100.000	69.215500	16.694381
2.000	-0.010	0.001	0.000	-0.004	-0.003	-0.079	-3.045	-0.006	-318.857	-332.174	9391.504	929.126	26.567	-26.567	-100.000	100.000	69.215482	16.694386
2.000	-0.007	-0.001	0.000	-0.007	-0.012	-0.080	-3.052	-0.011	-320.848	-332.199	9391.691	929.126	-100.000	100.000	-100.000	100.000	69.215464	16.694391
2.000	-0.000	-0.003	0.000	-0.001	-0.006	-0.080	-3.055	-0.020	-322.839	-332.234	9391.868	929.126	100.000	-100.000	100.000	-100.000	69.215446	16.694395
2.000	0.005	-0.004	0.000	0.005	-0.005	-0.080	-3.057	-0.029	-324.831	-332.282	9392.041	929.126	-100.000	100.000	100.000	-100.000	69.215429	16.694399
2.000	0.004	-0.002	0.000	-0.000	0.001	-0.079	-3.054	-0.027	-326.823	-332.334	9392.217	929.126	100.000	-100.000	-100.000	100.000	69.215411	16.694403
2.000	0.001	-0.003	0.000	-0.002	0.011	-0.080	-3.056	-0.021	-328.815	-332.380	9392.392	929.126	-100.000	100.000	100.000	-100.000	69.215393	16.694408
2.000	-0.002	-0.002	0.000	0.001	0.011	-0.079	-3.055	-0.015	-330.807	-332.418	9392.566	929.126	-100.000	100.000	100.000	-100.000	69.215375	16.694412
2.000	-0.007	-0.002	0.000	0.001	-0.001	-0.079	-3.055	-0.009	-332.799	-332.445	9392.741	929.126	-100.000	100.000	-100.000	100.000	69.215357	16.694416
2.000	-0.008	-0.002	0.000	-0.002	0.002	-0.079	-3.055	-0.006	-334.791	-332.468	9392.915	929.126	100.000	-100.000	100.000	-100.000	69.215339	16.694420
2.000	-0.005	-0.002	0.000	0.002	0.000	-0.079	-3.055	-0.009	-336.783	-332.490	9393.089	929.126	-100.000	100.000	100.000	-100.000	69.215321	16.694425
2.000	-0.005	-0.000	0.000	0.006	0.001	-0.079	-3.052	-0.010	-338.775	-332.514	9393.266	929.126	-100.000	100.000	100.000	-100.000	69.215303	16.694429
2.000	-0.004	0.002	0.000	0.000	0.001	-0.079	-3.047	-0.010	-340.767	-332.538	9393.450	929.126	100.000	-100.000	100.000	-100.000	69.215285	16.694433
2.000	-0.003	0.002	-0.000	0.006	-0.002	-0.079	-3.046	-0.012	-342.758	-332.563	9393.637	929.126	-100.000	100.000	-100.000	100.000	69.215267	16.694438
2.000	-0.002	0.003	-0.000	-0.004	0.003	-0.079	-3.044	-0.013	-344.748	-332.592	9393.828	929.126	100.000	-100.000	-100.000	100.000	69.215249	16.694442
2.000	-0.004	0.002	-0.000	-0.006	-0.003	-0.079	-3.047	-0.010	-346.739	-332.617	9394.018	929.126	100.000	-100.000	-100.000	100.000	69.215232	16.694447
2.000	-0.002	-0.001	0.000	-0.008	-0.005	-0.079	-3.053	-0.013	-348.731	-332.641	9394.200	929.126	100.000	-100.000	100.000	-100.000	69.215214	16.694451
2.000	0.000	-0.004	0.000	-0.005	-0.003	-0.080	-3.059	-0.015	-350.723	-332.670	9394.372	929.126	100.000	-100.000	100.000	-100.000	69.215196	16.694456
2.000	0.003	-0.004	0.000	0.002	-0.005	-0.080	-3.060	-0.020	-352.716	-332.703	9394.538	929.126	100.000	-100.000	100.000	-100.000	69.215178	16.694460
2.000	0.003	-0.002	-0.000	0.004	-0.008	-0.079	-3.056	-0.022	-354.708	-332.740	9394.708	929.126	100.000	-100.000	-100.000	100.000	69.215160	16.694464
2.000	0.006	0.001	-0.000	0.004	0.003	-0.079	-3.051	-0.026	-356.700	-332.785	9394.886	929.126	-100.000	100.000	100.000	-100.000	69.215142	16.694468
2.000	0.004	0.002	-0.000	-0.001	0.005	-0.079	-3.048	-0.024	-358.691	-332.830	9395.070	929.126	-100.000	100.000	100.000	-100.000	69.215124	16.694473
2.000	0.001	0.002	-0.000	-0.001	0.006	-0.079	-3.047	-0.018	-360.682	-332.869	9395.256	929.126	100.000	-100.000	-100.000	100.000	69.215106	16.694477
2.000	-0.000	0.002	-0.000	-0.000	-0.003	-0.079	-3.048	-0.018	-362.673	-332.903	9395.441	929.126	-100.000	100.000	100.000	-100.000	69.215088	16.694482
2.000	0.003	0.001	-0.000	-0.003	-0.012	-0.079	-3.049	-0.024	-364.664	-332.943	9395.626	929.126	100.000	-100.000	-100.000	100.000	69.215070	16.694486
2.000	0.006	0.000	0.000	-0.005	0.002	-0.079	-3.052	-0.027	-366.655	-332.991	9395.807	929.126	100.000	-100.000	100.000	-100.000	69.215052	16.694490
2.000	0.003	-0.002	-0.000	-0.003	0.004	-0.079	-3.056	-0.023	-368.647	-333.037	9395.983	929.126	100.000	-100.000	100.000	-100.000	69.215035	16.694495
2.000	0.001	-0.002	-0.000	0.001	-0.006	-0.079	-3.056	-0.021	-370.639	-333.079	9396.156	929.126	-100.000	100.000	-100.000	100.000	69.215017	16.694499
2.000	0.005	-0.004	0.000	0.000	-0.002	-0.080	-3.061	-0.027	-372.631	-333.125	9396.325	929.126	-100.000	100.000	100.000	-100.000	69.214999	16.694503
2.000	0.005	-0.002	0.000	0.001	0.002	-0.080	-3.058	-0.028	-374.623	-333.175	9396.492	929.126	100.000	-100.000	100.000	-100.000	69.214981	16.694507
2.000	0.003	0.001	0.000	0.007	0.004	-0.079	-3.051	-0.025	-376.615	-333.224	9396.667	929.126	-100.000	100.000	100.000	-100.000	69.214963	16.694511
2.000	-0.001	0.003	0.000	0.004	0.005	-0.079	-3.046	-0.020	-378.606	-333.266	9396.851	929.126	-100.000	100.000	100.000	-100.000	69.214945	16.694516
2.000	-0.003	0.003	0.000	-0.007	-0.001	-0.079	-3.047	-0.017	-380.597	-333.304	9397.039	929.126	100.000	-100.000	-100.000	100.000	69.214927	16.694520
2.000	-0.004	-0.001	0.000	-0.005	-0.002	-0.079	-3.054	-0.014	-382.588	-333.337	9397.219	929.126	100.000	-100.000	-100.000	100.000	69.214909	16.694525
2.000	-0.002	-0.002	0.000	-0.000	-0.008	-0.079	-3.057	-0.017	-384.581	-333.370	9397.391	929.126	100.000	-100.000	-100.000	100.000	69.214891	16.694529
2.000	0.003	-0.000	-0.000	0.003	-0.011	-0.079	-3.054	-0.026	-386.573	-333.413	9397.564	929.126	100.000	-100.000	-100.000	100.000	69.214873	16.694533
2.000	0.006	0.002	-0.000	0.003	-0.001	-0.079	-3.049	-0.031	-388.564	-333.467	9397.744	929.126	100.000	-100.000	-100.000	100.000	69.214855	16.694537
2.000	0.005	0.002	-0.000	-0.004	-0.002	-0.079	-3.049	-0.030	-390.554	-333.522	9397.928	929.126	100.000	-100.000	-100.000	100.000	69.214838	16.694542
2.000	0.005	0.001	-0.000	-0.006	-0.001	-0.079	-3.051	-0.031	-392.545	-333.578	9398.110	929.126	100.000	-100.000	-100.000	100.000	69.214820	16.694546
2.000	0.005	-0.000	-0.000	0.002	0.003	-0.079	-3.052	-0.031	-394.537	-333.634	9398.289	929.126	-100.000	100.000	100.000	-100.000	69.214802	16.694551
2.000	0.002	0.002	0.000	0.007	0.008	-0.079	-3.048	-0.026	-396.528	-333.688	9398.471	929.126	100.000	-100.000	100.000	-100.000	69.214784	16.694555
2.000	-0.002	0.003	0.000	-0.004	0.008	-0.079	-3.045	-0.019	-398.518	-333.733	9398.660	929.126	100.000	-100.000	-100.000	100.000	69.214766	16.694560
2.000	-0.007	-0.001	-0.000	-0.006	-0.000	-0.079	-3.052	-0.011	-400.509	-333.767	9398.844	929.126	-100.000	100.000	-100.000	100.000	69.214748	16.694564
2.000	-0.005	-0.002	-0.000	0.008	-0.003	-0.079	-3.052	-0.014	-402.501	-333.797	9399.021	929.126	-100.000	100.000	100.000	-100.000	69.214730	16.694568
2.000	-0.005	0.001	-0.000	-0.005	0.001	-0.079	-3.049	-0.013	-404.492	-333.829	9399.204	929.126	100.000	-100.000	100.000	-100.000	69.214712	16.694573
2.000	-0.002	-0.002	0.000	-0.004	-0.008	-0.079	-3.057	-0.018	-406.484	-333.863	9399.382	929.126	-100.000	100.000	100.000	-100.000	69.214694	16.694577
2.000	0.002	-0.004	0.000	0.000	-0.008	-0.079	-3.060	-0.025	-408.477	-333.905	9399.551	929.126	-100.000	100.000	100.000	-100.000	69.214676	16.694581
2.000	0.007	-0.003	0.000	0.005	-0.004	-0.079	-3.058	-0.032	-410.469	-333.959	9399.720	929.126	-100.000	100.000	-100.000	100.000	69.214658	16.694585
2.000	0.008	-0.001	0.000	-0.003	-0.003	-0.079	-3.057	-0.035	-412.460	-334.020	9399.892	929.126	100.000	-100.000	-100.000	100.000	69.214641	16.694589
2.000	0.009	-0.003	0.000	0.003	0.002	-0.079	-3.061	-0.036	-414.452	-334.084	9400.058	929.126	-100.000	100.000	100.000	-100.000	69.214623	16.694593
2.000	0.005	-0.002	0.000	0.005	0.003	-0.079	-3.059	-0.031	-416.444	-334.145	9400.224	929.126	-100.000	100.000	-100.000	100.000	69.214605	16.694598
2.000	0.004	0.002	0.000	0.015	0.006	-0.079	-3.048	-0.031	-418.436	-334.204	9400.399	929.126	-100.000	100.000	100.000	-100.000	69.214587	16.694602
2.000	0.002	0.005	0.000	0.004	0.009	-0.079	-3.042	-0.028	-420.426	-334.261	9400.589	929.126	-100.000	100.000	100.000	-100.000	69.214569	16.694606
2.000	-0.001	0.008	0.000	0.007	-0.002	-0.079	-3.035	-0.026	-422.415	-334.313	9400.789	929.126	100.000	-100.000	-100.000	100.000	69.214551	16.694611
2.000	0.002	0.008	0.000	-0.001	-0.003	-0.078	-3.034	-0.030	-424.403	-334.369	9400.996	929.126	100.000	-100.000	-100.000	100.000	69.214533	16.694616
2.000	0.001	0.006	0.000	-0.005	0.000	-0.079	-3.036	-0.029	-426.392	-334.427	9401.202	929.126	100.000	-100.000	-100.000	100.000	69.214515	16.694621
